id,target
test_id_2338,77.891
test_id_2339,71.157
test_id_2340,75.297
test_id_2341,95.969
test_id_2342,72.02
test_id_2343,73.358
test_id_2344,96.348
test_id_2345,70.045
test_id_2346,37.339
test_id_2347,58.134
test_id_2348,58.81
test_id_2349,57.227
test_id_2350,66.997
test_id_2351,60.464
test_id_2352,54.987
test_id_2353,43.498
test_id_2354,56.238
test_id_2355,76.705
test_id_2356,68.806
test_id_2357,94.437
test_id_2358,99.016
test_id_2359,87.306
test_id_2360,58.29
test_id_2361,50.694
test_id_2362,48.776
test_id_2363,89.101
test_id_2364,69.755
test_id_2365,49.219
test_id_2366,51.463
test_id_2367,59.557
test_id_2368,61.755
test_id_2369,33.854
test_id_2370,46.858
test_id_2371,42.204
test_id_2372,59.007
test_id_2373,48.704
test_id_2374,43.779
test_id_2375,49.002
test_id_2376,59.819
test_id_2377,33.463
test_id_2378,74.494
test_id_2379,55.411
test_id_2380,70.874
test_id_2381,33.425
test_id_2382,47.029
test_id_2383,48.631
test_id_2384,73.29
test_id_2385,47.032
test_id_2386,46.603
test_id_2387,53.394
test_id_2388,57.077
test_id_2389,44.141
test_id_2390,49.648
test_id_2391,45.597
test_id_2392,42.467
test_id_2393,55.557
test_id_2394,50.63
test_id_2395,57.986
test_id_2396,71.003
test_id_2397,54.117
test_id_2398,60.145
test_id_2399,69.583
test_id_2400,33.631
test_id_2401,52.049
test_id_2402,52.08
test_id_2403,33.703
test_id_2404,69.013
test_id_2405,74.856
test_id_2406,59.309
test_id_2407,69.152
test_id_2408,46.291
test_id_2409,82.758
test_id_2410,24.242
test_id_2411,23.261
test_id_2412,52.937
test_id_2413,41.387
test_id_2414,49.59
test_id_2415,68.584
test_id_2416,64.149
test_id_2417,29.87
test_id_2418,48.137
test_id_2419,44.667
test_id_2420,48.146
test_id_2421,90.544
test_id_2422,68.835
test_id_2423,34.542
test_id_2424,41.06
test_id_2425,68.587
test_id_2426,45.064
test_id_2427,75.813
test_id_2428,69.154
test_id_2429,58.698
test_id_2430,47.896
test_id_2431,51.246
test_id_2432,89.784
test_id_2433,80.159
test_id_2434,55.472
test_id_2435,53.367
test_id_2436,48.572
test_id_2437,43.188
test_id_2438,56.452
test_id_2439,54.325
test_id_2440,48.018
test_id_2441,57.597
test_id_2442,59.738
test_id_2443,56.071
test_id_2444,27.47
test_id_2445,47.264
test_id_2446,68.847
test_id_2447,59.986
test_id_2448,43.218
test_id_2449,47.461
test_id_2450,35.091
test_id_2451,58.072
test_id_2452,45.983
test_id_2453,45.025
test_id_2454,72.106
test_id_2455,69.397
test_id_2456,48.864
test_id_2457,41.35
test_id_2458,44.567
test_id_2459,48.598
test_id_2460,44.047
test_id_2461,43.571
test_id_2462,75.026
test_id_2463,47.526
test_id_2464,37.491
test_id_2465,31.093
test_id_2466,52.457
test_id_2467,61.499
test_id_2468,56.435
test_id_2469,48.201
test_id_2470,23.626
test_id_2471,10.559
test_id_2472,60.795
test_id_2473,34.896
test_id_2474,58.312
test_id_2475,34.712
test_id_2476,50.669
test_id_2477,46.192
test_id_2478,38.662
test_id_2479,56.685
test_id_2480,62.983
test_id_2481,67.724
test_id_2482,49.096
test_id_2483,44.962
test_id_2484,71.118
test_id_2485,33.773
test_id_2486,74.41
test_id_2487,37.01
test_id_2488,60.044
test_id_2489,51.46
test_id_2490,44.631
test_id_2491,50.286
test_id_2492,69.937
test_id_2493,26.598
test_id_2494,73.92
test_id_2495,66.441
test_id_2496,73.636
test_id_2497,50.228
test_id_2498,53.823
test_id_2499,63.359
test_id_2500,51.988
test_id_2501,37.636
test_id_2502,68.709
test_id_2503,44.003
test_id_2504,45.157
test_id_2505,31.689
test_id_2506,42.463
test_id_2507,46.53
test_id_2508,35.891
test_id_2509,52.448
test_id_2510,47.89
test_id_2511,58.639
test_id_2512,46.959
test_id_2513,39.153
test_id_2514,37.44
test_id_2515,41.434
test_id_2516,38.18
test_id_2517,69.203
test_id_2518,39.953
test_id_2519,23.197
test_id_2520,34.971
test_id_2521,54.628
test_id_2522,29.121
test_id_2523,52.965
test_id_2524,83.18
test_id_2525,49.048
test_id_2526,23.749
test_id_2527,49.562
test_id_2528,48.596
test_id_2529,48.437
test_id_2530,48.741
test_id_2531,69.442
test_id_2532,69.647
test_id_2533,79.825
test_id_2534,25.291
test_id_2535,40.905
test_id_2536,52.321
test_id_2537,69.798
test_id_2538,48.169
test_id_2539,49.97
test_id_2540,56.0
test_id_2541,42.896
test_id_2542,58.854
test_id_2543,53.063
test_id_2544,44.238
test_id_2545,48.167
test_id_2546,60.168
test_id_2547,43.618
test_id_2548,52.224
test_id_2549,48.557
test_id_2550,46.868
test_id_2551,41.185
test_id_2552,34.75
test_id_2553,47.738
test_id_2554,35.403
test_id_2555,52.508
test_id_2556,34.321
test_id_2557,48.986
test_id_2558,64.544
test_id_2559,49.431
test_id_2560,78.37
test_id_2561,49.955
test_id_2562,69.251
test_id_2563,91.442
test_id_2564,39.033
test_id_2565,62.801
test_id_2566,53.612
test_id_2567,50.019
test_id_2568,61.928
test_id_2569,58.698
test_id_2570,78.362
test_id_2571,55.407
test_id_2572,30.047
test_id_2573,69.525
test_id_2574,71.539
test_id_2575,49.953
test_id_2576,69.08
test_id_2577,47.099
test_id_2578,57.474
test_id_2579,59.861
test_id_2580,74.412
test_id_2581,53.998
test_id_2582,74.283
test_id_2583,47.512
test_id_2584,44.187
test_id_2585,49.661
test_id_2586,45.493
test_id_2587,72.883
test_id_2588,24.215
test_id_2589,48.005
test_id_2590,80.744
test_id_2591,79.487
test_id_2592,73.206
test_id_2593,47.388
test_id_2594,43.857
test_id_2595,80.344
test_id_2596,68.418
test_id_2597,42.633
test_id_2598,37.869
test_id_2599,52.116
test_id_2600,49.025
test_id_2601,48.754
test_id_2602,47.941
test_id_2603,49.938
test_id_2604,56.648
test_id_2605,68.157
test_id_2606,26.044
test_id_2607,56.832
test_id_2608,30.664
test_id_2609,61.925
test_id_2610,70.077
test_id_2611,48.679
test_id_2612,68.635
test_id_2613,47.205
test_id_2614,79.713
test_id_2615,85.754
test_id_2616,42.255
test_id_2617,76.471
test_id_2618,49.68
test_id_2619,26.169
test_id_2620,48.353
test_id_2621,63.378
test_id_2622,42.039
test_id_2623,47.772
test_id_2624,47.376
test_id_2625,52.809
test_id_2626,80.18
test_id_2627,23.691
test_id_2628,49.308
test_id_2629,61.649
test_id_2630,47.288
test_id_2631,40.609
test_id_2632,52.823
test_id_2633,51.159
test_id_2634,50.203
test_id_2635,47.548
test_id_2636,27.657
test_id_2637,69.954
test_id_2638,55.114
test_id_2639,35.377
test_id_2640,53.37
test_id_2641,46.6
test_id_2642,35.048
test_id_2643,53.258
test_id_2644,69.509
test_id_2645,51.312
test_id_2646,47.589
test_id_2647,32.7
test_id_2648,72.093
test_id_2649,52.956
test_id_2650,75.948
test_id_2651,69.632
test_id_2652,47.955
test_id_2653,48.79
test_id_2654,34.283
test_id_2655,76.62
test_id_2656,70.846
test_id_2657,49.86
test_id_2658,61.461
test_id_2659,35.666
test_id_2660,45.49
test_id_2661,48.995
test_id_2662,52.079
test_id_2663,63.455
test_id_2664,52.478
test_id_2665,67.851
test_id_2666,45.741
test_id_2667,60.559
test_id_2668,64.237
test_id_2669,62.357
test_id_2670,90.321
test_id_2671,59.127
test_id_2672,48.063
test_id_2673,40.201
test_id_2674,70.199
test_id_2675,47.634
test_id_2676,35.4
test_id_2677,42.037
test_id_2678,43.279
test_id_2679,57.372
test_id_2680,47.297
test_id_2681,51.293
test_id_2682,87.608
test_id_2683,60.819
test_id_2684,46.791
test_id_2685,64.872
test_id_2686,23.813
test_id_2687,34.413
test_id_2688,26.395
test_id_2689,69.402
test_id_2690,68.811
test_id_2691,48.434
test_id_2692,69.387
test_id_2693,50.694
test_id_2694,66.412
test_id_2695,42.759
test_id_2696,39.808
test_id_2697,60.636
test_id_2698,22.768
test_id_2699,49.553
test_id_2700,69.276
test_id_2701,48.079
test_id_2702,57.996
test_id_2703,59.755
test_id_2704,47.831
test_id_2705,49.835
test_id_2706,79.346
test_id_2707,58.701
test_id_2708,83.118
test_id_2709,69.136
test_id_2710,73.514
test_id_2711,50.109
test_id_2712,56.493
test_id_2713,55.167
test_id_2714,51.341
test_id_2715,53.688
test_id_2716,50.878
test_id_2717,23.32
test_id_2718,34.232
test_id_2719,41.775
test_id_2720,85.099
test_id_2721,49.676
test_id_2722,63.808
test_id_2723,46.101
test_id_2724,53.018
test_id_2725,59.127
test_id_2726,66.795
test_id_2727,32.88
test_id_2728,65.709
test_id_2729,79.712
test_id_2730,61.032
test_id_2731,100.661
test_id_2732,40.631
test_id_2733,43.951
test_id_2734,42.85
test_id_2735,42.07
test_id_2736,58.88
test_id_2737,50.773
test_id_2738,47.727
test_id_2739,50.078
test_id_2740,29.931
test_id_2741,78.053
test_id_2742,77.862
test_id_2743,37.001
test_id_2744,49.293
test_id_2745,48.566
test_id_2746,52.723
test_id_2747,52.542
test_id_2748,22.89
test_id_2749,54.981
test_id_2750,48.877
test_id_2751,66.093
test_id_2752,50.142
test_id_2753,70.307
test_id_2754,72.252
test_id_2755,44.081
test_id_2756,63.084
test_id_2757,77.284
test_id_2758,39.582
test_id_2759,26.149
test_id_2760,80.24
test_id_2761,33.892
test_id_2762,50.448
test_id_2763,50.661
test_id_2764,59.349
test_id_2765,31.645
test_id_2766,50.571
test_id_2767,69.939
test_id_2768,49.109
test_id_2769,50.893
test_id_2770,54.646
test_id_2771,60.603
test_id_2772,51.892
test_id_2773,63.887
test_id_2774,27.829
test_id_2775,59.708
test_id_2776,40.756
test_id_2777,70.322
test_id_2778,24.917
test_id_2779,68.958
test_id_2780,39.524
test_id_2781,74.529
test_id_2782,25.311
test_id_2783,56.841
test_id_2784,93.556
test_id_2785,48.363
test_id_2786,70.506
test_id_2787,48.018
test_id_2788,76.753
test_id_2789,71.899
test_id_2790,61.891
test_id_2791,63.648
test_id_2792,61.978
test_id_2793,51.62
test_id_2794,48.156
test_id_2795,41.615
test_id_2796,75.791
test_id_2797,68.725
test_id_2798,34.661
test_id_2799,30.906
test_id_2800,39.772
test_id_2801,47.717
test_id_2802,58.849
test_id_2803,51.034
test_id_2804,68.28
test_id_2805,53.24
test_id_2806,48.508
test_id_2807,51.059
test_id_2808,73.262
test_id_2809,68.657
test_id_2810,35.751
test_id_2811,85.136
test_id_2812,58.133
test_id_2813,49.615
test_id_2814,69.77
test_id_2815,66.063
test_id_2816,56.218
test_id_2817,33.608
test_id_2818,56.43
test_id_2819,57.293
test_id_2820,56.638
test_id_2821,55.84
test_id_2822,81.382
test_id_2823,60.109
test_id_2824,57.964
test_id_2825,59.124
test_id_2826,63.458
test_id_2827,54.743
test_id_2828,67.694
test_id_2829,24.549
test_id_2830,60.499
test_id_2831,58.425
test_id_2832,57.801
test_id_2833,72.21
test_id_2834,62.374
test_id_2835,59.102
test_id_2836,49.242
test_id_2837,57.03
test_id_2838,66.234
test_id_2839,22.461
test_id_2840,69.016
test_id_2841,75.669
test_id_2842,67.638
test_id_2843,54.6
test_id_2844,76.781
test_id_2845,38.172
test_id_2846,49.526
test_id_2847,72.742
test_id_2848,27.227
test_id_2849,23.875
test_id_2850,49.124
test_id_2851,30.218
test_id_2852,41.95
test_id_2853,63.029
test_id_2854,55.212
test_id_2855,56.194
test_id_2856,54.843
test_id_2857,62.777
test_id_2858,49.183
test_id_2859,49.251
test_id_2860,49.133
test_id_2861,68.155
test_id_2862,59.557
test_id_2863,39.918
test_id_2864,45.44
test_id_2865,58.575
test_id_2866,28.258
test_id_2867,83.885
test_id_2868,81.075
test_id_2869,24.12
test_id_2870,50.178
test_id_2871,56.14
test_id_2872,46.171
test_id_2873,72.825
test_id_2874,73.566
test_id_2875,43.063
test_id_2876,60.118
test_id_2877,25.72
test_id_2878,53.914
test_id_2879,36.51
test_id_2880,56.864
test_id_2881,59.441
test_id_2882,70.509
test_id_2883,78.529
test_id_2884,60.393
test_id_2885,75.586
test_id_2886,80.944
test_id_2887,44.176
test_id_2888,42.605
test_id_2889,69.518
test_id_2890,72.001
test_id_2891,67.835
test_id_2892,72.555
test_id_2893,70.357
test_id_2894,70.783
test_id_2895,47.71
test_id_2896,67.793
test_id_2897,68.789
test_id_2898,45.8
test_id_2899,39.289
test_id_2900,70.271
test_id_2901,71.772
test_id_2902,61.063
test_id_2903,73.71
test_id_2904,53.242
test_id_2905,32.56
test_id_2906,71.204
test_id_2907,65.035
test_id_2908,64.313
test_id_2909,57.431
test_id_2910,79.44
test_id_2911,79.259
test_id_2912,51.787
test_id_2913,67.853
test_id_2914,36.279
test_id_2915,34.686
test_id_2916,68.031
test_id_2917,42.362
test_id_2918,65.252
test_id_2919,65.236
test_id_2920,64.422
test_id_2921,53.666
test_id_2922,75.724
test_id_2923,48.087
test_id_2924,65.992
test_id_2925,95.535
test_id_2926,67.138
test_id_2927,53.854
test_id_2928,59.349
test_id_2929,59.676
test_id_2930,66.754
test_id_2931,61.723
test_id_2932,71.268
test_id_2933,74.403
test_id_2934,86.247
test_id_2935,65.285
test_id_2936,78.02
test_id_2937,65.97
test_id_2938,61.48
test_id_2939,67.303
test_id_2940,69.311
test_id_2941,84.23
test_id_2942,82.468
test_id_2943,76.216
test_id_2944,83.103
test_id_2945,39.001
test_id_2946,53.501
test_id_2947,29.021
test_id_2948,46.646
test_id_2949,39.178
test_id_2950,59.187
test_id_2951,44.821
test_id_2952,53.138
test_id_2953,71.88
test_id_2954,62.649
test_id_2955,77.407
test_id_2956,70.248
test_id_2957,81.933
test_id_2958,50.503
test_id_2959,61.23
test_id_2960,62.081
test_id_2961,64.666
test_id_2962,59.555
test_id_2963,67.142
test_id_2964,49.292
test_id_2965,41.178
test_id_2966,56.198
test_id_2967,63.608
test_id_2968,37.516
test_id_2969,66.229
test_id_2970,44.021
test_id_2971,66.517
test_id_2972,77.909
test_id_2973,85.811
test_id_2974,93.763
test_id_2975,93.193
test_id_2976,58.233
test_id_2977,56.507
test_id_2978,66.38
test_id_2979,76.141
test_id_2980,86.676
test_id_2981,72.907
test_id_2982,75.341
test_id_2983,72.266
test_id_2984,71.95
test_id_2985,70.477
test_id_2986,61.418
test_id_2987,80.699
test_id_2988,72.538
test_id_2989,69.452
test_id_2990,91.74
test_id_2991,95.244
test_id_2992,83.459
test_id_2993,82.79
test_id_2994,58.903
test_id_2995,39.786
test_id_2996,56.964
test_id_2997,48.286
test_id_2998,58.407
test_id_2999,49.265
test_id_3000,55.235
test_id_3001,48.148
test_id_3002,53.811
test_id_3003,54.114
test_id_3004,57.079
test_id_3005,81.967
test_id_3006,53.863
test_id_3007,60.791
test_id_3008,79.452
test_id_3009,46.085
test_id_3010,71.399
test_id_3011,62.023
test_id_3012,46.166
test_id_3013,57.843
test_id_3014,81.016
test_id_3015,57.886
test_id_3016,40.184
test_id_3017,72.7
test_id_3018,64.173
test_id_3019,92.786
test_id_3020,70.295
test_id_3021,67.077
test_id_3022,74.718
test_id_3023,63.464
test_id_3024,70.727
test_id_3025,61.602
test_id_3026,72.888
test_id_3027,78.742
test_id_3028,89.483
test_id_3029,83.278
test_id_3030,91.569
test_id_3031,59.541
test_id_3032,86.485
test_id_3033,84.484
test_id_3034,74.145
test_id_3035,83.643
test_id_3036,84.674
test_id_3037,64.33
test_id_3038,81.079
test_id_3039,78.713
test_id_3040,74.194
test_id_3041,80.49
test_id_3042,54.871
test_id_3043,57.896
test_id_3044,80.826
test_id_3045,83.668
test_id_3046,77.954
test_id_3047,66.359
test_id_3048,96.433
test_id_3049,61.746
test_id_3050,52.499
test_id_3051,95.781
test_id_3052,29.809
test_id_3053,53.48
test_id_3054,34.992
test_id_3055,45.107
test_id_3056,55.199
test_id_3057,67.213
test_id_3058,53.145
test_id_3059,36.633
test_id_3060,38.093
test_id_3061,45.005
test_id_3062,39.008
test_id_3063,61.815
test_id_3064,61.536
test_id_3065,56.348
test_id_3066,64.681
test_id_3067,70.713
test_id_3068,35.115
test_id_3069,62.911
test_id_3070,58.668
test_id_3071,38.623
test_id_3072,54.413
test_id_3073,57.27
test_id_3074,63.669
test_id_3075,47.746
test_id_3076,64.224
test_id_3077,44.893
test_id_3078,54.482
test_id_3079,63.188
test_id_3080,62.435
test_id_3081,60.577
test_id_3082,74.232
test_id_3083,61.251
test_id_3084,56.513
test_id_3085,66.003
test_id_3086,62.642
test_id_3087,71.875
test_id_3088,74.624
test_id_3089,59.518
test_id_3090,64.799
test_id_3091,46.471
test_id_3092,46.983
test_id_3093,65.325
test_id_3094,64.074
test_id_3095,62.467
test_id_3096,61.466
test_id_3097,67.244
test_id_3098,58.26
test_id_3099,76.516
test_id_3100,76.385
test_id_3101,71.362
test_id_3102,84.455
test_id_3103,67.277
test_id_3104,62.164
test_id_3105,73.193
test_id_3106,48.793
test_id_3107,60.628
test_id_3108,55.259
test_id_3109,51.017
test_id_3110,64.127
test_id_3111,70.157
test_id_3112,56.602
test_id_3113,52.818
test_id_3114,55.329
test_id_3115,67.041
test_id_3116,53.79
test_id_3117,80.688
test_id_3118,82.649
test_id_3119,29.377
test_id_3120,39.245
test_id_3121,52.713
test_id_3122,48.081
test_id_3123,38.522
test_id_3124,64.55
test_id_3125,61.909
test_id_3126,54.676
test_id_3127,54.307
test_id_3128,46.459
test_id_3129,55.451
test_id_3130,54.039
test_id_3131,52.774
test_id_3132,47.807
test_id_3133,46.058
test_id_3134,67.114
test_id_3135,47.219
test_id_3136,64.611
test_id_3137,57.7
test_id_3138,42.068
test_id_3139,53.912
test_id_3140,74.671
test_id_3141,63.309
test_id_3142,81.407
test_id_3143,65.928
test_id_3144,73.063
test_id_3145,83.395
test_id_3146,64.373
test_id_3147,43.346
test_id_3148,61.006
test_id_3149,66.491
test_id_3150,65.34
test_id_3151,45.471
test_id_3152,67.074
test_id_3153,71.216
test_id_3154,58.715
test_id_3155,74.757
test_id_3156,79.029
test_id_3157,54.349
test_id_3158,71.816
test_id_3159,79.387
test_id_3160,92.948
test_id_3161,71.093
test_id_3162,63.255
test_id_3163,72.724
test_id_3164,93.163
test_id_3165,83.132
test_id_3166,70.879
test_id_3167,28.794
test_id_3168,53.849
test_id_3169,51.246
test_id_3170,43.909
test_id_3171,48.817
test_id_3172,48.107
test_id_3173,52.655
test_id_3174,57.278
test_id_3175,69.012
test_id_3176,71.396
test_id_3177,57.355
test_id_3178,63.858
test_id_3179,53.405
test_id_3180,67.475
test_id_3181,63.042
test_id_3182,60.04
test_id_3183,72.734
test_id_3184,62.034
test_id_3185,82.106
test_id_3186,70.063
test_id_3187,67.797
test_id_3188,74.107
test_id_3189,78.419
test_id_3190,80.607
test_id_3191,69.207
test_id_3192,77.71
test_id_3193,87.639
test_id_3194,85.302
test_id_3195,94.587
test_id_3196,46.296
test_id_3197,54.686
test_id_3198,52.776
test_id_3199,63.249
test_id_3200,77.969
test_id_3201,76.42
test_id_3202,98.775
test_id_3203,81.349
test_id_3204,62.461
test_id_3205,62.943
test_id_3206,57.487
test_id_3207,73.281
test_id_3208,63.293
test_id_3209,43.847
test_id_3210,52.622
test_id_3211,43.521
test_id_3212,66.157
test_id_3213,69.227
test_id_3214,56.752
test_id_3215,65.138
test_id_3216,47.994
test_id_3217,58.001
test_id_3218,58.577
test_id_3219,60.27
test_id_3220,68.951
test_id_3221,60.297
test_id_3222,64.622
test_id_3223,76.144
test_id_3224,69.318
test_id_3225,53.225
test_id_3226,72.321
test_id_3227,80.725
test_id_3228,74.757
test_id_3229,68.866
test_id_3230,71.724
test_id_3231,60.553
test_id_3232,56.171
test_id_3233,47.241
test_id_3234,77.002
test_id_3235,59.471
test_id_3236,84.245
test_id_3237,69.294
test_id_3238,67.805
test_id_3239,78.029
test_id_3240,58.86
test_id_3241,54.803
test_id_3242,60.01
test_id_3243,36.792
test_id_3244,88.432
test_id_3245,53.202
test_id_3246,52.121
test_id_3247,68.283
test_id_3248,65.947
test_id_3249,89.005
test_id_3250,69.983
test_id_3251,91.571
test_id_3252,78.897
test_id_3253,98.506
test_id_3254,50.699
test_id_3255,60.133
test_id_3256,43.613
test_id_3257,82.185
test_id_3258,58.901
test_id_3259,61.091
test_id_3260,78.738
test_id_3261,75.709
test_id_3262,71.009
test_id_3263,94.986
test_id_3264,64.698
test_id_3265,62.924
test_id_3266,62.709
test_id_3267,82.166
test_id_3268,71.604
test_id_3269,93.031
test_id_3270,93.088
test_id_3271,77.235
test_id_3272,59.064
test_id_3273,53.66
test_id_3274,68.31
test_id_3275,47.391
test_id_3276,48.737
test_id_3277,46.437
test_id_3278,66.536
test_id_3279,56.845
test_id_3280,45.46
test_id_3281,51.698
test_id_3282,65.598
test_id_3283,86.676
test_id_3284,70.267
test_id_3285,59.778
test_id_3286,69.432
test_id_3287,84.659
test_id_3288,90.847
test_id_3289,75.106
test_id_3290,73.879
test_id_3291,73.156
test_id_3292,61.909
test_id_3293,55.048
test_id_3294,85.482
test_id_3295,82.671
test_id_3296,88.43
test_id_3297,65.837
test_id_3298,84.265
test_id_3299,84.234
test_id_3300,94.303
test_id_3301,99.717
test_id_3302,74.237
test_id_3303,48.262
test_id_3304,50.561
test_id_3305,32.741
test_id_3306,47.371
test_id_3307,70.659
test_id_3308,41.757
test_id_3309,53.557
test_id_3310,43.371
test_id_3311,74.403
test_id_3312,44.361
test_id_3313,59.173
test_id_3314,76.267
test_id_3315,79.372
test_id_3316,58.415
test_id_3317,72.112
test_id_3318,63.96
test_id_3319,41.271
test_id_3320,71.878
test_id_3321,79.007
test_id_3322,54.561
test_id_3323,59.258
test_id_3324,37.592
test_id_3325,66.131
test_id_3326,65.084
test_id_3327,75.826
test_id_3328,73.605
test_id_3329,53.387
test_id_3330,62.296
test_id_3331,53.034
test_id_3332,70.648
test_id_3333,62.028
test_id_3334,85.184
test_id_3335,66.828
test_id_3336,63.199
test_id_3337,47.671
test_id_3338,59.9
test_id_3339,58.036
test_id_3340,63.998
test_id_3341,73.129
test_id_3342,76.175
test_id_3343,80.379
test_id_3344,78.57
test_id_3345,79.184
test_id_3346,75.99
test_id_3347,72.553
test_id_3348,81.156
test_id_3349,91.137
test_id_3350,97.58
test_id_3351,77.186
test_id_3352,56.337
test_id_3353,54.689
test_id_3354,72.139
test_id_3355,68.327
test_id_3356,88.339
test_id_3357,84.311
test_id_3358,69.001
test_id_3359,67.467
test_id_3360,76.586
test_id_3361,72.563
test_id_3362,97.665
test_id_3363,86.239
test_id_3364,64.237
test_id_3365,86.914
test_id_3366,62.032
test_id_3367,59.97
test_id_3368,71.99
test_id_3369,81.984
test_id_3370,88.549
test_id_3371,83.811
test_id_3372,66.788
test_id_3373,80.394
test_id_3374,53.578
test_id_3375,57.897
test_id_3376,45.475
test_id_3377,59.531
test_id_3378,49.681
test_id_3379,50.067
test_id_3380,55.412
test_id_3381,63.627
test_id_3382,67.853
test_id_3383,41.084
test_id_3384,52.744
test_id_3385,64.469
test_id_3386,66.866
test_id_3387,44.782
test_id_3388,71.801
test_id_3389,56.752
test_id_3390,73.013
test_id_3391,78.318
test_id_3392,76.977
test_id_3393,78.458
test_id_3394,63.714
test_id_3395,77.499
test_id_3396,77.555
test_id_3397,81.373
test_id_3398,85.234
test_id_3399,96.21
test_id_3400,66.781
test_id_3401,66.192
test_id_3402,48.019
test_id_3403,61.383
test_id_3404,60.175
test_id_3405,79.277
test_id_3406,66.567
test_id_3407,79.623
test_id_3408,76.262
test_id_3409,63.282
test_id_3410,60.625
test_id_3411,91.758
test_id_3412,59.07
test_id_3413,78.131
test_id_3414,40.771
test_id_3415,52.83
test_id_3416,59.549
test_id_3417,84.624
test_id_3418,87.307
test_id_3419,54.798
test_id_3420,62.518
test_id_3421,94.073
test_id_3422,73.54
test_id_3423,65.838
test_id_3424,92.783
test_id_3425,77.848
test_id_3426,93.701
test_id_3427,48.262
test_id_3428,54.97
test_id_3429,62.031
test_id_3430,57.104
test_id_3431,43.146
test_id_3432,52.728
test_id_3433,66.434
test_id_3434,52.778
test_id_3435,45.965
test_id_3436,66.622
test_id_3437,46.935
test_id_3438,78.887
test_id_3439,74.934
test_id_3440,56.523
test_id_3441,66.162
test_id_3442,38.487
test_id_3443,37.951
test_id_3444,39.034
test_id_3445,67.21
test_id_3446,66.621
test_id_3447,58.948
test_id_3448,59.791
test_id_3449,68.719
test_id_3450,74.883
test_id_3451,65.884
test_id_3452,79.431
test_id_3453,30.049
test_id_3454,50.396
test_id_3455,70.83
test_id_3456,54.446
test_id_3457,44.028
test_id_3458,67.373
test_id_3459,63.761
test_id_3460,67.98
test_id_3461,55.942
test_id_3462,79.071
test_id_3463,80.375
test_id_3464,49.369
test_id_3465,59.329
test_id_3466,57.096
test_id_3467,55.524
test_id_3468,62.279
test_id_3469,75.839
test_id_3470,63.162
test_id_3471,65.83
test_id_3472,58.366
test_id_3473,60.495
test_id_3474,63.126
test_id_3475,80.169
test_id_3476,78.62
test_id_3477,64.841
test_id_3478,68.014
test_id_3479,61.778
test_id_3480,92.161
test_id_3481,72.17
test_id_3482,75.718
test_id_3483,90.854
test_id_3484,68.849
test_id_3485,99.991
test_id_3486,79.949
test_id_3487,49.982
test_id_3488,39.688
test_id_3489,53.398
test_id_3490,42.88
test_id_3491,34.862
test_id_3492,29.224
test_id_3493,64.009
test_id_3494,57.029
test_id_3495,60.917
test_id_3496,50.45
test_id_3497,59.43
test_id_3498,48.139
test_id_3499,72.686
test_id_3500,57.235
test_id_3501,76.762
test_id_3502,78.35
test_id_3503,83.731
test_id_3504,95.914
test_id_3505,70.606
test_id_3506,86.981
test_id_3507,82.295
test_id_3508,48.529
test_id_3509,62.482
test_id_3510,82.585
test_id_3511,51.827
test_id_3512,59.184
test_id_3513,53.218
test_id_3514,56.159
test_id_3515,58.755
test_id_3516,44.995
test_id_3517,44.895
test_id_3518,83.347
test_id_3519,44.779
test_id_3520,79.558
test_id_3521,74.049
test_id_3522,77.924
test_id_3523,85.935
test_id_3524,59.247
test_id_3525,59.639
test_id_3526,68.611
test_id_3527,54.073
test_id_3528,68.616
test_id_3529,64.573
test_id_3530,77.526
test_id_3531,70.342
test_id_3532,70.3
test_id_3533,73.564
test_id_3534,64.326
test_id_3535,66.033
test_id_3536,57.814
test_id_3537,67.244
test_id_3538,63.927
test_id_3539,75.497
test_id_3540,79.002
test_id_3541,94.318
test_id_3542,63.215
test_id_3543,71.972
test_id_3544,77.603
test_id_3545,83.41
test_id_3546,46.805
test_id_3547,73.197
test_id_3548,49.775
test_id_3549,68.444
test_id_3550,84.053
test_id_3551,83.8
test_id_3552,73.67
test_id_3553,61.63
test_id_3554,80.994
test_id_3555,61.485
test_id_3556,57.761
test_id_3557,48.59
test_id_3558,51.497
test_id_3559,66.965
test_id_3560,42.191
test_id_3561,68.994
test_id_3562,55.128
test_id_3563,52.312
test_id_3564,64.166
test_id_3565,73.802
test_id_3566,63.011
test_id_3567,56.227
test_id_3568,43.304
test_id_3569,59.546
test_id_3570,56.08
test_id_3571,65.412
test_id_3572,70.219
test_id_3573,54.972
test_id_3574,73.687
test_id_3575,67.584
test_id_3576,71.462
test_id_3577,79.942
test_id_3578,72.569
test_id_3579,62.21
test_id_3580,61.269
test_id_3581,47.805
test_id_3582,83.756
test_id_3583,55.985
test_id_3584,56.293
test_id_3585,100.146
test_id_3586,39.778
test_id_3587,67.94
test_id_3588,51.002
test_id_3589,48.718
test_id_3590,45.46
test_id_3591,59.701
test_id_3592,74.298
test_id_3593,58.404
test_id_3594,57.856
test_id_3595,68.579
test_id_3596,67.101
test_id_3597,77.038
test_id_3598,93.79
test_id_3599,65.638
test_id_3600,88.33
test_id_3601,70.199
test_id_3602,84.47
test_id_3603,62.423
test_id_3604,44.283
test_id_3605,46.962
test_id_3606,67.543
test_id_3607,76.999
test_id_3608,73.031
test_id_3609,67.237
